"","train_fit",""
"12794",65.2674110982656,62
"12795",64.0219599689096,62
"12796",65.0123863536598,62
"12797",60.4428981035747,62
"12799",61.766750259778,62
"12800",64.9401911536041,62
"12803",60.9053291822346,62
"12804",63.6851207333435,62
"12805",62.2538842429067,62
"12806",61.7387413549601,62
"12808",61.7227062207017,62
"12809",61.1482856246082,62
"12810",58.67279342042,62
"12813",60.5191138059453,62
"12814",66.5600908036959,62
"12815",61.3561356866685,62
"12816",60.7002398741724,62
"12817",61.6739304208266,62
"12821",65.7348176733455,62
"12823",62.3740671985267,62
"12825",63.5491226627802,62
"12827",59.9192427081394,62
"12828",57.7180397577822,62
"12829",61.2544924691543,62
"12831",63.8721202337204,62
"12833",60.6550944970482,62
"12834",58.3911476259229,62
"12837",62.7018795229076,62
"12838",63.8264779457563,62
"12840",66.8580182911917,62
"12841",59.2395207585411,62
"12844",64.1013614202092,62
"12845",66.7094060943892,62
"12846",62.8716820469349,63
"12847",60.7397680737829,62
"12848",62.8260907871692,62
"12849",63.937412661212,62
"12850",63.387946262585,62
"12851",65.6758541272929,62
"12852",64.3763691325826,62
"12853",61.6739228439831,62
"12854",63.2476008489139,64
"12856",62.5816806634639,62
"12857",64.7763782133175,62
"12859",61.6102985876549,62
"12860",61.0469339051305,62
"12861",59.6027077168366,62
"12863",63.2787693866069,62
"12864",62.4373874158242,62
"12866",64.6698118960522,62
"12867",63.1454571769121,62
"12868",63.8693855102907,62
"12870",63.9526140906774,62
"12874",59.9935069587959,62
"12875",61.7745042129622,62
"12878",69.9198093109545,62
"12879",59.9172383719153,62
"12881",65.1411081000238,62
"12882",61.3738655619187,62
"12884",60.2813626405608,62
"12886",64.1370334926316,62
"12887",61.1846536077911,62
"12888",64.6572808731321,62
"12889",58.8552660977424,62
"12890",62.1853168584166,62
"12891",65.0549620245379,62
"12892",64.8999076356307,62
"12895",63.7301022451096,63
"12896",60.9796711118725,62
"12900",64.4702692864926,62
"12902",65.5182443244196,62
"12905",65.7065421433977,62
"12907",61.5236958926584,62
"12908",63.4339860437136,62
"12911",61.0049019914221,62
"12912",63.7529695859467,62
"12914",65.4896312471538,62
"12919",58.4570511606238,62
"12920",64.9986183969059,62
"12921",62.8282730880245,62
"12923",63.7383269982091,62
"12924",59.8562698862611,62
"12930",62.9285770297095,62
"12932",58.2610391453328,62
"12934",66.2740888687205,62
"12935",61.9672613124946,62
"12936",66.0149740603733,62
"12937",63.5658223505641,62
"12938",62.8373445331747,62
"12940",61.6036707273016,62
"12941",62.081994332817,62
"12943",62.3356950620546,62
"12944",63.2046260143954,62
"12947",60.9752525875147,62
"12948",60.487287819331,62
"12949",61.2972170512273,62
"12950",63.143694645457,62
"12951",60.3177807756301,62
"12952",62.6902088531262,62
"12953",63.2750768838012,62
"12957",65.6458079458076,62
"12958",61.9461308951388,62
"12960",62.3935663731401,62
"12961",61.6604197870513,62
"12963",60.6855580640644,62
"12964",61.9654766384731,62
"12966",62.9352991163584,62
"12967",58.2301941478041,62
"12968",60.0854492882684,62
"12969",59.0249849031672,62
"12970",62.5976271581568,62
"12971",64.8412218607162,62
"12973",60.2657256955858,62
"12974",60.9631986253911,62
"12975",58.1529079438425,62
"12976",62.5798716209474,62
"12977",58.7142839747555,62
"12980",62.7238473714844,62
"12981",58.4037607554403,62
"12982",64.1230773356676,62
"12983",62.4572617376595,62
"12984",58.0695603764003,62
"12985",63.6723671544333,62
"12988",63.1157612253683,62
"12989",61.1287322590799,62
"12990",60.5410200590458,62
"12991",62.9030063330793,62
"12992",62.8639346187068,62
"12994",59.1351511029061,62
"12997",62.6838109229586,62
"12998",61.7737376096796,62
"12999",58.8531537975439,62
"13000",62.6416557251145,62
"13002",62.4464867526771,62
"13003",64.6351224275533,62
"13004",59.874076101891,62
"13007",66.3788283452722,62
"13008",65.4746953585676,62
"13010",63.5107692362692,62
"13011",60.6952092517867,62
"13013",62.2964623969368,62
"13014",61.236029119711,62
"13015",59.5936193125591,62
"13016",61.8318839500937,62
"13017",69.2744907087835,62
"13019",59.7278792234013,62
"13020",63.5829399263244,62
"13022",57.5104964150966,62
"13023",62.2472717441939,62
"13024",60.0822377920178,62
"13025",61.9268986923714,62
"13027",63.942080525808,62
"13028",62.6869817272248,62
"13030",65.140645307174,62
"13031",62.6408177732077,62
"13038",58.9986296556106,62
"13041",64.2104319669486,62
"13042",62.7396060176601,62
"13043",63.856047314902,62
"13044",62.3656882378761,62
"13045",62.9268073353103,62
"13046",66.4877426733514,62
"13049",61.9820743178559,62
"13050",61.9745238568459,62
"13051",58.7216188313301,62
"13054",67.730493052691,62
"13055",64.9877261141156,62
"13056",63.9222459020187,62
"13059",64.1371507429515,62
"13060",61.8043301939856,62
"13061",62.4595900152708,62
"13062",66.8311124904021,62
"13063",65.1600786663997,62
"13066",60.2782589635056,62
"13067",63.6909845806304,62
"13068",61.9577424851866,62
"13071",63.4279621671113,62
"13072",65.2509523269471,62
"13073",59.2999623110383,62
"13074",63.4105631555894,62
"13076",60.7688938782649,62
"13077",60.2035808356336,62
"13078",61.3050450853274,62
"13079",62.7576031104478,62
"13083",60.819406806375,62
"13084",65.2382622968885,62
"13087",64.665438259932,62
"13089",63.103182429098,62
"13090",63.4536068198571,62
"13092",60.3487818973908,62
"13093",65.7120667440179,62
"13097",58.7765951579016,62
"13098",62.0521283508078,62
"13100",63.2691745535272,62
"13102",67.9442314628478,62
"13104",64.1628029053571,62
"13108",69.2782912331646,62
"13109",60.3383826276314,62
"13110",65.4969110213573,62
"13111",66.0189519903318,62
"13114",61.4089953614504,62
"13115",61.8327163448194,62
"13116",66.8538202458274,62
"13118",61.3939852242537,62
"13119",62.9864594582179,62
"13120",61.7846758169844,62
"13122",66.1526378401568,62
"13124",64.0376719911135,62
"13125",62.2701170479929,62
"13126",65.9729718362679,62
"13128",56.3776276932462,62
"13129",63.0471675868546,62
"13130",64.8205036608867,62
"13131",65.5228868231305,62
"13132",67.0256928087806,62
"13133",61.4249611225069,62
"13135",62.4585385766427,62
"13137",63.6635388483764,60
"13138",64.3203202321465,62
"13139",64.7024229414287,62
"13140",61.0219018971266,62
"13144",62.9936546970705,62
"13145",63.5925761123554,62
"13146",66.0653297410707,62
"13148",63.4963828464679,62
"13149",62.1107767962542,62
"13151",66.6151093582152,62
"13152",64.1943429755218,62
"13153",66.2126053530469,62
"13154",62.971896896413,62
"13155",56.3393089959276,62
"13156",60.5836874428005,62
"13160",64.2949503705199,62
"13163",62.9769867470506,62
"13164",61.6266762371102,62
"13165",58.5471819931603,62
"13166",62.7613439499902,62
"13167",61.5157343976086,62
"13168",64.3710625626578,62
"13169",62.0949563970482,62
"13170",63.9058328212868,62
"13173",64.6038834319523,62
"13174",64.5661749595693,62
"13175",54.2778728827781,62
"13176",61.0413487146674,62
"13178",64.1983775834957,62
"13179",65.0485548555114,62
"13181",67.0467681458327,62
"13183",62.8899385558945,62
"13185",62.7113366068807,62
"13186",62.6855323536099,62
"13188",64.0764703996245,62
"13190",65.2156347499702,62
"13193",66.4705327663155,62
"13199",60.9538912445114,62
"13200",64.0186856701536,62
"13201",60.7024854678532,62
"13202",62.5392224152481,62
"13203",61.2348343595593,62
"13204",63.3295157108671,62
"13205",60.6645544106367,62
"13209",66.6082037448275,62
"13210",59.6797524986394,62
"13211",61.9344497457224,62
"13213",69.1994453362837,62
"13215",62.1541571347535,62
"13217",61.8941751466189,62
"13219",61.6405134730864,62
"13220",60.1066735807031,62
"13223",63.4150988044458,62
"13226",65.4694178084635,62
"13227",59.7606206009062,62
"13228",64.6012321253167,62
"13229",68.2880023837949,62
"13230",64.8825330803853,62
"13231",68.1025827399236,62
"13234",63.2736486448438,62
"13235",57.9194326045823,62
"13236",59.3739474610422,62
"13237",64.6020205476137,62
"13239",59.1716028586593,62
"13240",59.2698088452911,62
"13241",64.839547464789,62
"13245",67.6705962835549,62
"13246",63.08903343381,62
"13249",62.5479666644605,61
"13251",61.4855892823192,61
"13252",58.2475105034715,61
"13253",61.5469561804511,61
"13255",58.6615101526283,61
"13256",60.752568380993,61
"13260",62.7347100437428,61
"13261",58.361112798911,61
"13262",61.7426506455304,61
"13263",58.6077766514328,61
"13264",62.003411099477,61
"13265",64.9025169348441,61
"13266",63.0443057191007,61
"13269",62.3820337044627,61
"13271",60.7260617329417,61
"13273",58.7543026761682,61
"13274",60.6471091552149,61
"13275",64.3385025793191,61
"13276",61.4978768664214,61
"13278",60.4019199114204,61
"13280",62.723767416292,61
"13281",60.5431949642267,61
"13282",57.6528192475623,61
"13283",62.1780113845025,61
"13284",61.7931839096356,61
"13285",61.5641295679042,61
"13287",62.4331871568235,61
"13288",60.6965361961463,61
"13289",64.8643955046529,61
"13290",58.2834971874838,61
"13294",59.9736086565659,61
"13295",61.428025874324,61
"13296",60.1692857917888,61
"13297",59.4781023945131,61
"13299",63.296478418386,61
"13300",61.5547054921522,61
"13301",60.6363146895995,61
"13302",60.052165854468,61
"13304",57.1870106503725,61
"13305",60.1326948934154,61
"13306",65.1420412213794,61
"13307",58.7035549112774,61
"13308",61.5674081909842,61
"13309",59.1248557846525,61
"13310",59.8998199502894,61
"13311",62.3901215684596,61
"13312",58.2941795265228,61
"13313",62.697683662119,61
"13314",64.7509751252525,61
"13315",62.9296443557377,61
"13316",63.1800188006273,61
"13317",56.3360161564645,61
"13318",66.2077773258866,61
"13319",58.7082660915403,61
"13320",63.9127410421871,61
"13321",54.8841819286509,61
"13322",60.3037921653265,61
"13324",62.3160254551125,61
"13325",60.1439818755273,61
"13326",65.9525233272693,61
"13327",59.018304485006,61
"13328",58.001872844595,61
"13329",64.2023024925915,61
"13330",56.1380149715117,61
"13331",62.9393648548631,61
"13332",61.0748111698387,61
"13333",59.585355385156,61
"13336",54.8689475831326,61
"13340",65.1880365519145,61
"13343",60.4472824220959,61
"13344",65.9539192247733,61
"13345",59.1886057861904,61
"13347",60.1478833607438,61
"13351",63.9169537799016,61
"13354",64.3806681176891,61
"13355",65.0451190835616,61
"13358",61.9578442677706,61
"13359",56.0201484945353,61
"13360",59.0492172021894,61
"13362",64.5762819955261,61
"13363",63.0262927568519,61
"13365",64.3488653233936,61
"13367",56.8722115191425,61
"13368",58.5446631107557,61
"13372",64.0388541351809,61
"13374",64.1448064940295,61
"13376",64.5556301587385,61
"13377",63.875062244877,61
"13378",60.0200575207763,61
"13379",60.6894836500162,61
"13380",64.1508295609754,61
"13382",61.8384074428256,61
"13384",58.8613087388167,61
"13385",59.4849750375223,61
"13389",58.4356047787931,61
"13390",62.7487506678802,61
"13391",63.2111990499797,61
"13392",60.9808917979739,61
"13393",57.4070116976423,61
"13394",63.4349593919036,61
"13397",61.5253375429448,61
"13400",57.4769631501628,61
"13402",57.9902804278377,61
"13403",61.7512688490236,61
"13405",65.5542210937386,61
"13409",61.2068264252242,61
"13410",68.4663146913803,61
"13411",67.0850033803907,61
"13412",64.2147884634743,61
"13413",60.2157065688458,61
"13415",63.1878927637685,61
"13416",58.3516420911918,61
"13417",60.1457797538338,61
"13418",65.8459153671193,61
"13419",62.029540249445,61
"13421",59.7828383924555,61
"13423",59.9201519661682,61
"13425",58.6954603905427,61
"13427",61.0363497218351,61
"13429",63.4275094317789,61
"13431",62.9155772366588,61
"13433",57.5591755609273,61
"13436",62.5069236129469,61
"13437",61.4483511313269,61
"13438",64.4922003206926,61
"13439",61.5942278115963,61
"13440",64.3933926008582,61
"13441",61.5730589011626,61
"13443",62.9058151921477,61
"13444",62.5360090955495,61
"13445",62.7196581822611,61
"13446",64.0499360043115,61
"13447",52.0821580815541,61
"13448",62.9928391956846,61
"13451",58.4766304899609,61
"13452",59.3160876053723,61
"13454",62.5605188748621,61
"13455",62.5667057374624,61
"13456",62.4685666353431,61
"13461",62.7904563988788,61
"13463",60.382409680559,61
"13465",61.3826024069133,61
"13466",70.2208871286193,61
"13470",66.0904809688956,61
"13475",61.3444299468938,61
"13476",64.8822631690367,61
"13477",63.4963238661999,61
"13478",58.8340535827764,61
"13480",59.000489545779,61
"13481",59.9033732109479,61
"13484",63.3092321550731,61
"13485",62.9532180548152,61
"13486",59.2190255694444,61
"13487",60.9913445484822,61
"13491",58.5845835494597,61
"13492",65.483254222735,61
"13493",61.9958549631702,61
"13494",59.7492190294951,61
"13495",60.0385018929254,61
"13496",57.2002919718765,61
"13497",61.4953833516587,61
"13498",62.827999270887,61
"13499",60.8129697928663,61
"13500",60.1506785083367,61
"13502",62.3559326445041,61
"13503",60.9809865012265,61
"13504",65.0177510629148,61
"13505",63.0639868157076,61
"13506",61.6644335034838,61
"13509",59.7026428833143,61
"13511",60.9577517334421,61
"13512",62.111576825218,61
"13515",61.0442079473299,61
"13517",61.9973540181017,61
"13518",64.1815369674441,61
"13519",63.2764783582688,61
"13520",61.304945905635,61
"13521",64.9080554462644,61
"13522",59.1021601939011,61
"13526",59.3179001449903,61
"13527",62.4654475574396,61
"13529",64.7120942710092,61
"13531",60.9754050933419,61
"13533",62.4264355642969,61
"13534",58.8813060089976,61
"13535",57.1973847503569,61
"13536",65.4582352274389,61
"13538",61.0638158370604,61
"13539",59.4546193645952,61
"13540",60.9316478663829,61
"13542",61.5018827773429,61
"13543",62.84412478888,61
"13544",63.0686314077261,61
"13545",65.6793246682936,61
"13548",62.1311913746882,61
"13549",61.3134355448701,61
"13550",60.6558219801355,61
"13553",64.1180600815549,61
"13554",58.3294910803459,61
"13556",59.7276811308177,61
"13559",56.2979004911057,61
"13561",60.6879526023288,61
"13563",64.2947634031893,61
"13565",63.8964145289065,61
"13568",65.8463995320704,62
"13569",62.6383086851262,61
"13570",61.1352173481306,61
"13572",63.5576275579439,61
"13573",58.6095401373815,61
"13574",62.0643895757704,61
"13576",61.5871894913556,61
"13577",61.2043605445129,61
"13580",57.0147995436904,61
"13582",65.1865369787887,61
"13583",57.7878089403221,62
"13587",61.3088786807389,61
"13588",65.595535782469,61
"13589",57.5542210774788,61
"13590",59.2035119548845,61
"13591",64.4774859885653,61
"13593",64.911560668813,61
"13596",64.9297284970985,61
"13597",63.1230491660913,61
"13599",61.9078665391791,61
"13601",61.6408714000895,61
"13602",59.638382323708,61
"13605",59.1420289618973,61
"13606",58.4978638766845,61
"13608",63.2025140544522,61
"13609",63.6669194986825,61
"13610",60.0544016968341,61
"13611",60.3230902290347,61
"13612",58.2297157343156,61
"13613",60.0951281428524,61
"13614",59.0328976652631,61
"13618",61.1941599611218,61
"13620",62.137313497118,61
"13621",62.412433084912,61
"13622",55.0749980265809,61
"13625",63.4269491931638,61
"13627",64.2581223879305,61
"13628",59.5126697469031,61
"13629",57.794703211735,61
"13631",64.776685737842,61
"13632",60.3914737013968,61
"13634",61.3214362144007,61
"13637",64.1343332747972,61
"13638",62.5478017291071,61
"13639",60.5099725748904,61
"13642",61.6912054900636,61
"13643",62.4780390792101,61
"13644",60.7335451279632,61
"13647",64.0122607399292,61
"13648",63.2741388754429,61
"13650",58.514477138273,61
"13651",63.331314503237,61
"13652",58.96994843338,61
"13653",62.5263124180261,61
"13654",60.0011027389181,61
"13658",60.0105783381089,61
"13660",55.9424583419997,61
"13661",61.3158975687052,61
"13663",60.2612245709579,61
"13665",60.9809072179188,61
"13667",66.2751350282013,61
"13670",59.0620087421062,61
"13671",61.933564925562,61
"13672",60.4996638961086,61
"13674",60.3217684236081,61
"13675",63.3828651231703,61
"13676",56.7491532055923,61
"13677",62.4449369699625,61
"13678",61.714671958635,61
"13679",61.7287843568197,61
"13682",61.8103520157339,61
"13683",62.5908084552556,61
"13684",62.3520375604011,61
"13685",59.3522673661173,61
"13687",62.9698833918895,61
"13688",58.4404319379584,62
"13689",59.451753255477,61
"13690",62.220805767522,61
"13694",60.7383296420061,61
"13695",59.4700251467652,61
"13697",62.0744894770545,61
"13698",57.9091027145406,61
"13700",61.1100657511884,61
"13701",63.4153920405495,61
"13702",59.1731832163953,61
"13705",59.4903637964972,61
"13706",64.1423098696335,61
"13708",56.125366572235,61
"13709",61.3648790987866,61
"13711",63.4537406680375,61
"13712",61.914396732084,61
"13713",62.5724248897229,61
"13714",60.3911060047443,61
"13715",59.6483885981248,61
"13716",62.7326967074013,61
"13717",59.8154899223003,61
"13719",62.0984653392695,61
"13720",59.1368427538966,61
"13721",61.4605189802877,61
"13723",57.2637547236015,61
"13725",62.040015718905,61
"13726",64.0307779851572,61
"13727",66.719494742487,61
"13728",66.0295035090187,61
"13729",60.7046343048319,61
"13730",61.9311324209419,61
"13731",66.5374920066508,61
"13732",61.2388837724704,61
"13733",62.9782086412333,61
"13734",62.3243397895985,61
"13736",55.6306961324869,61
"13737",61.916325398245,61
"13739",62.9367083474822,61
"13740",61.264404944068,61
"13741",60.8014544893489,61
"13742",62.291675959104,61
"13743",62.7642219445441,61
"13745",63.6322918778846,61
"13746",62.8014791514799,61
"13748",64.5956918897826,61
"13750",63.4432689061297,61
"13751",63.6257728514912,61
"13753",65.4262460733358,61
"13754",62.7198003784873,61
"13755",57.9347054601142,61
"13757",58.0742839353209,61
"13758",59.5509476360926,61
"13759",62.8229650592441,61
"13760",58.0521254387809,61
"13761",60.2821770155001,61
"13762",61.6355323426526,61
"13764",61.8880011639756,61
"13766",59.8104746546379,61
"13767",60.9920273484869,61
"13769",62.9161499924557,61
"13771",65.1338164512565,61
"13772",61.9822430291413,61
"13773",64.8208467259867,61
"13775",57.9374001508881,61
"13776",63.5249065125209,61
"13778",64.7563423774705,61
"13780",61.435652680881,61
"13782",58.5727147384897,61
"13783",63.0818419948647,61
"13786",59.1923921538162,61
"13787",58.466359241256,61
"13788",59.4076476790515,61
"13791",65.253326271277,61
"13793",62.700618339061,61
"13794",62.5272749497084,61
"13795",61.5560163617419,61
"13797",62.5944710867901,61
"13799",62.0624989746098,61
"13801",59.9532709082926,61
"13802",63.7843229533886,61
"13803",62.3395645012778,62
"13806",65.7777428659173,61
"13807",63.9638483298834,61
"13808",65.43719537911,61
"13810",63.0063082733424,61
"13811",61.9987434120259,61
"13812",61.0997748789472,61
"13814",61.1729455015476,61
"13815",69.8593637226174,61
"13817",65.1567852262811,61
"13819",64.6856042519842,61
"13820",63.5545134299687,61
"13823",63.4267928868351,61
"13824",62.4263037187933,61
"13825",63.7677332129729,61
"13826",68.1823598327931,61
"13827",58.3580496341909,61
"13828",64.2811375339176,61
"13830",60.4090979421759,61
"13831",66.0366824361917,61
"13832",62.6380067067443,61
"13833",63.4133647982902,61
"13834",59.8210500119031,61
"13836",66.3036522706632,61
"13837",61.2864118072748,61
"13840",67.7299585747712,61
"13842",67.9833760675649,61
"13846",63.2312145348939,61
"13847",58.9055695978887,61
"13848",58.8093981439332,61
"13854",56.3901906423393,61
"13855",65.478257402101,61
"13856",61.3154156727853,61
"13859",60.8742967879818,61
"13860",64.4659234027621,61
"13861",59.7918328609061,61
"13862",62.5358955698959,61
"13863",59.5387714293575,61
"13865",62.1715958480383,61
"13866",64.2725693225867,61
"13867",60.2866827068595,61
"13869",58.7660284006108,61
"13870",65.5322959679631,61
"13871",59.9454371821392,61
"13872",59.387555555875,61
"13873",59.8988847185438,61
"13875",66.4711889051859,61
"13876",58.7634578733792,61
"13880",64.5507400180413,61
"13882",64.6523371958641,61
"13885",67.6338899998921,61
"13887",65.2762931584485,61
"13888",62.9126077098171,61
"13889",59.1926674108658,60
"13892",58.833809646184,60
"13893",65.4193434736875,60
"13894",63.8340554643866,60
"13897",53.065724499392,60
"13899",60.7158143991159,60
"13903",59.8131815615254,60
"13904",59.867636783305,60
"13906",61.7642324090767,60
"13908",58.413767831908,60
"13913",57.8393943940522,60
"13914",63.3370489790498,60
"13915",63.0752944616141,60
"13916",62.4233953970819,60
"13917",56.6815122938299,60
"13918",62.296870626628,60
"13919",63.2140713057439,60
"13920",63.2381051131356,60
"13921",55.192316377004,60
"13922",61.6428780414639,63
"13925",56.9737508272659,60
"13926",58.0923158009331,60
"13927",63.8269398850199,60
"13929",58.0113380287364,60
"13930",58.9475724628474,60
"13931",59.5303934731605,60
"13932",58.8920757815646,60
"13933",55.5976129309127,60
"13935",61.0012095504682,60
"13936",55.9059877187408,60
"13937",57.0691597798983,60
"13938",62.5440319435322,60
"13939",57.8095419716065,60
"13941",60.2917887995833,60
"13943",59.5410725370644,60
"13946",55.765266087401,60
"13947",59.9478208474267,60
"13948",62.8368687217779,60
"13949",62.0472339116085,60
"13950",61.4496345460314,60
"13951",59.7546199499876,60
"13955",60.219958135141,60
"13956",57.4938414897475,60
"13958",64.7173733175733,60
"13961",58.6733449739154,60
"13963",61.1050577908871,60
"13966",61.4408738013745,60
"13967",61.7549615064352,60
"13968",62.6340625635873,60
"13969",60.9654866094936,60
"13970",59.2024167945161,60
"13972",61.3055344332764,60
"13974",60.8308759011725,60
"13976",61.1373467497342,60
"13977",59.1947723380637,60
"13978",61.1690554081485,60
"13979",60.3046011754423,60
"13980",58.8688797236507,60
"13981",61.3355161893286,60
"13982",61.2980228202043,60
"13983",59.933345962465,60
"13985",56.5982994393261,60
"13988",56.2014333256454,60
"13989",56.4741309286887,60
"13991",58.3373185995477,60
"13992",60.9803556558456,60
"13993",56.4675340075139,60
"13996",58.7716438715372,60
"13997",56.8466947507404,60
"13998",60.1761583447767,60
"13999",60.4715345136702,60
"14000",61.0608117813385,60
"14001",57.7781981284239,60
"14003",60.1718875520241,60
"14005",62.4369291132239,60
"14007",59.8109865168487,60
"14008",59.177862269653,60
"14009",60.881658638049,60
"14010",57.2961235748446,60
"14011",59.1315901145253,60
"14014",59.9905137222764,60
"14015",60.3438955204,60
"14019",60.309207627102,60
"14020",58.3080023434218,60
"14021",63.1868362317328,60
"14022",62.9057666286086,60
"14023",60.0482789951284,60
"14024",59.9453942053157,60
"14027",61.8970520982921,60
"14028",63.5606283590134,60
"14030",62.7321179661942,60
"14031",58.2450710897697,60
"14032",57.3844654581592,60
"14034",64.8514794374408,60
"14037",63.4145780958585,60
"14039",62.5531706827611,60
"14042",57.2625676786424,60
"14043",61.0048717956234,60
"14044",57.7645174250156,60
"14046",64.2591652446056,60
"14050",58.2441634157468,60
"14057",62.6541954695622,60
"14058",64.2461162546602,60
"14063",58.8524845836537,60
"14064",57.0791890778514,60
"14065",56.7737358757732,60
"14067",56.0913044018558,60
"14069",63.7547545920966,60
"14071",63.7490657960835,60
"14073",61.5654447523518,60
"14074",61.2400867254644,60
"14075",51.101458847837,60
"14076",61.6960576298189,60
"14077",54.4700568289393,60
"14078",59.7853028838,60
"14080",56.4195868504707,60
"14081",59.1702549150031,60
"14082",57.5828048327535,60
"14083",63.0361146900836,60
"14085",56.9709278379537,60
"14086",59.6551672292712,60
"14088",63.1802233997768,60
"14089",61.0856362060363,60
"14092",62.5438320513518,60
"14093",62.4163511916166,60
"14094",59.8566208312402,60
"14095",64.390007455014,60
"14096",60.6309290977986,60
"14099",62.5927118021377,60
"14101",61.6369884615892,60
"14102",62.3189804909895,60
"14104",62.3999065546845,60
"14105",61.9039367315562,60
"14106",59.3949771146887,60
"14107",61.410549904007,60
"14109",56.5490001668984,60
"14111",57.9937348154511,60
"14112",61.3975117403164,60
"14115",56.4885323802667,60
"14117",62.2634128831084,60
"14118",59.3669976394201,60
"14120",60.2876757775425,60
"14121",59.9662499936432,60
"14123",62.5554129058617,60
"14124",61.5532632192503,60
"14127",61.1274175865841,60
"14129",59.3179221930399,60
"14133",63.8593184089354,60
"14134",56.2711668729812,60
"14137",56.9802518528591,60
"14142",56.4672723078202,60
"14143",58.4946545859756,60
"14144",62.467247226252,60
"14145",59.9812285146417,60
"14146",60.0759318137169,60
"14147",60.8575182923812,60
"14148",64.8369089321548,60
"14150",61.7991724152756,60
"14151",57.0355969409661,60
"14152",59.4516017908261,63
"14153",58.2626792922544,60
"14154",62.5811644603125,60
"14155",57.7171386883246,60
"14157",65.3308667542553,60
"14160",70.8159265670798,60
"14161",60.6372833614057,60
"14163",60.9430986383568,60
"14165",63.5681295636776,60
"14166",60.8548941679941,60
"14167",60.2179106076903,60
"14169",56.4758103354982,60
"14172",61.909152789968,60
"14173",62.4637999971128,60
"14174",59.8722322773678,60
"14180",58.5906563668244,60
"14182",62.8668291332421,60
"14183",62.8860982146233,60
"14184",58.8047494286591,60
"14186",58.2484038172623,60
"14188",55.3995058066991,60
"14189",61.7201119874948,60
"14190",61.27731182199,60
"14192",57.0360385745772,60
"14193",61.0922811142977,60
"14194",61.9497388652273,60
"14195",59.2048551690974,60
"14198",60.6524327743658,60
"14199",58.4213503841673,60
"14200",63.024547784605,60
"14201",57.0260432238337,60
"14202",62.5290344963651,60
"14203",58.965158724131,60
"14204",61.49781633421,60
"14207",63.7745001102567,60
"14209",60.76049922565,60
"14210",57.776952195564,60
"14212",58.2293219131416,60
"14214",59.8950170332874,60
"14216",57.3087053892691,60
"14217",58.0652933862084,59
"14218",60.0797832718569,60
"14220",59.1705781323145,60
"14221",64.3998315129917,60
"14222",61.2175861941216,60
"14223",61.8497236476686,60
"14224",61.4093103156914,60
"14225",63.3295389461323,57
"14226",59.5526012081126,60
"14227",63.7250754710113,60
"14229",65.2086771549079,60
"14230",62.4077944285151,60
"14235",63.0834602471708,60
"14240",60.32480216532,60
"14241",59.3566301109903,60
"14242",63.1354724044982,60
"14243",64.7952555589538,60
"14244",64.3240173018345,60
"14245",61.0797446484927,60
"14246",62.3575997521736,60
"14247",56.2272901046947,60
"14250",61.1899818252966,60
"14251",63.6944567870075,60
"14253",59.5971496293518,60
"14254",59.0954421804221,60
"14255",63.0734016213658,60
"14256",60.5646353809784,60
"14257",59.6153788704944,60
"14258",63.0358384494793,60
"14259",62.4735812915686,60
"14260",60.5725912285306,60
"14261",61.8868018859366,61
"14262",60.6871736472415,60
"14263",58.2074001383463,60
"14264",62.7345279097191,60
"14265",61.7313543840727,60
"14267",61.3247381912338,60
"14268",58.4684339663549,60
"14270",63.3842228955675,60
"14271",58.9037630493983,60
"14272",61.896993177459,60
"14273",58.7363568015472,60
"14277",61.9927459547288,60
"14280",58.6767578350423,60
"14281",57.5010563852766,60
"14282",57.7025906079017,60
"14283",59.4703164986098,60
"14285",63.7139467677457,60
"14286",57.8543055340025,60
"14287",57.4958174614104,60
"14288",68.1288403029904,60
"14289",61.6573612568842,60
"14290",56.9228736130003,60
"14293",55.2681552367328,60
"14295",59.3259431394735,60
"14296",59.9987661940636,60
"14297",62.2182011298313,61
"14300",64.9864766248627,60
"14301",58.9895639369675,60
"14302",61.4389877014951,60
"14303",59.866951476634,60
"14304",58.9113502771192,60
"14305",55.9250133569259,60
"14306",59.6850617043266,60
"14310",57.8455832510935,60
"14311",55.7627247883752,60
"14313",61.5461517419464,60
"14315",60.3750141983713,60
"14316",60.5257138638047,60
"14317",62.6513069998079,60
"14318",56.7153130049547,60
"14319",62.4450719835815,60
"14320",65.125779277128,60
"14323",60.5465708260471,60
"14324",61.4589083465802,60
"14325",61.7686482773142,60
"14327",66.084677138771,60
"14328",57.9135113864476,60
"14329",63.4605742315604,60
"14330",64.2036265792732,60
"14333",63.504480972285,60
"14334",57.2480779508722,60
"14336",61.3366491781056,60
"14338",60.9797926432812,60
"14340",62.7818339491952,60
"14342",61.9981971782809,60
"14345",59.0274474009836,60
"14347",58.5419338034448,60
"14348",60.3083661549415,60
"14349",64.192903961564,60
"14351",64.869065788288,60
"14352",61.0138427475413,60
"14354",56.7692347542587,60
"14355",56.665167317039,60
"14356",58.4528503204582,60
"14357",62.9808101474582,60
"14358",60.5664986856177,60
"14359",59.7733536852012,60
"14360",61.2615267866277,60
"14361",64.7143891245592,60
"14362",57.7532636306481,60
"14363",59.5823590284724,60
"14365",56.6596623421812,60
"14366",58.3760372635187,59
"14368",61.4739659027621,60
"14369",62.6063988200217,60
"14371",62.4401399040733,60
"14372",63.6394297981547,60
"14374",60.3101351243319,60
"14375",61.3490997462201,60
